f256a1e9efbf04e4018d41192ce5e410cc3c59e093b78a33bd76082357caa45b,0.9443212520039659,0.097216904,0.8496748113553234,0.16000922834589082
f256a1e9efbf04e4018d41192ce5e410cc3c59e093b78a33bd76082357caa45b,0.9097393298751355,0.12858313,0.7903288479184079,0.1952003988199242
d05dbc25159149208658f99f446913582395f65432134191a4400066fffda292,0.957402107162344,0.095203266,0.6875975223231657,0.24835046776335526
d05dbc25159149208658f99f446913582395f65432134191a4400066fffda292,0.9727272871609471,0.07110241,0.7136939893182128,0.22220696280929667
1b96c479b5b6213269789ea20429b53051dc2332627b077447dc728a654d3730,0.8218120908364503,0.1915952,0.8064001817151658,0.2004528163476407
1b96c479b5b6213269789ea20429b53051dc2332627b077447dc728a654d3730,0.7786140216226822,0.20253174,0.7508877879191989,0.2191439444733828
377dfed3d02b431270e3f7b74db9dc7914157e7d4863e764683fa1144f34dea5,0.9414137246523687,0.11362064,0.8414858569146506,0.16941734940701111
377dfed3d02b431270e3f7b74db9dc7914157e7d4863e764683fa1144f34dea5,0.9604832836412026,0.08381673,0.8395298354990068,0.16386843111849944
01f21829f1e87270807f7134f9074fc4e26048ff13f900b028ba1b9eed4452fd,0.9364529201551977,0.104785,0.6658735955624664,0.2390755060939219
01f21829f1e87270807f7134f9074fc4e26048ff13f900b028ba1b9eed4452fd,0.9653232391371046,0.07766666,0.6993010941720346,0.22913553842721965
f88e041e8bb5832a0d20e29909f9d7ad7f00a25059393ca89e1ac8c74e737411,0.7834594803860445,0.19819021,0.7453709160077394,0.21190175208642795
f88e041e8bb5832a0d20e29909f9d7ad7f00a25059393ca89e1ac8c74e737411,0.8025401906835894,0.18451893,0.7854237738972346,0.19338091774089353
920b4b284c75e53933088d18a5307ea80673f5a02a00ee35382d2ce5a15914c5,0.9241096683457819,0.11539406,0.8340387128736237,0.17024376100144234
920b4b284c75e53933088d18a5307ea80673f5a02a00ee35382d2ce5a15914c5,0.9091714148027643,0.15102059,0.7766960046021876,0.22555310859157898
51fc58eeb50b3f7d4d61e56a9eb34d94c30b5b16fe6b43337dd68b88a003cab5,0.9136330937216761,0.12476628,0.6399267004227746,0.23231545600676654
51fc58eeb50b3f7d4d61e56a9eb34d94c30b5b16fe6b43337dd68b88a003cab5,0.9429236752474459,0.10044747,0.6584582468124035,0.23063622196225636
ad17ef5c48ec88289a6eea0f781cd904a57b0cd2a686234457361e5759fcb46e,0.7737380114910837,0.19197504,0.7524247569392987,0.20163770326827668
ad17ef5c48ec88289a6eea0f781cd904a57b0cd2a686234457361e5759fcb46e,0.5545004331141504,0.24725452,0.49451015653816294,0.26406676867711254
7210f231e13185c3dd2c298f7a9b354e079e5ce34cc9464f82df9492d6c4c9b4,0.9441365476729103,0.1011133,0.853408895579613,0.16228703202577635
7210f231e13185c3dd2c298f7a9b354e079e5ce34cc9464f82df9492d6c4c9b4,0.9528727169636549,0.095225856,0.8327858693181589,0.17266302426988955
9f3fa78b9be71f48a9829bee7de727620d8d25d4fe97f13baca491253a0e60ec,0.9461149952996877,0.101705626,0.6683367443745263,0.22509130842012676
9f3fa78b9be71f48a9829bee7de727620d8d25d4fe97f13baca491253a0e60ec,0.955789799314472,0.11009232,0.70107773317949,0.25149794120712315
e8cef16dbd93c3ec5998649b0bcfa3a467dbb63eae873d576ed10a3a7fbaeffa,0.8127579234516452,0.19893306,0.7909003875552088,0.2093922188651822
e8cef16dbd93c3ec5998649b0bcfa3a467dbb63eae873d576ed10a3a7fbaeffa,0.2881331018464784,0.2924131,0.3166515309337282,0.30712894751786296
305e8e6a228468ce944a4b54e52e7334d5310422fcfd5e4655debae97c20cfbe,0.915262979216873,0.11958596,0.8371718876195471,0.16751612473606425
305e8e6a228468ce944a4b54e52e7334d5310422fcfd5e4655debae97c20cfbe,0.9422378318382724,0.10288863,0.8411443118607493,0.1690103088915683
fa7fcaec89441b448feecf83dff2efc104160212f117d806544e06b59c07bce3,0.9109248091778157,0.12490318,0.6293993933599789,0.2369073782715611
fa7fcaec89441b448feecf83dff2efc104160212f117d806544e06b59c07bce3,0.9439523079388665,0.1003564,0.6557232849630099,0.2302165090952287
f102bf6faf0a63d572e0813819b70ad75d545c69b6c1a242ad685a2668357394,0.7861869641889696,0.19054782,0.7617795227444342,0.2002600850325213
f102bf6faf0a63d572e0813819b70ad75d545c69b6c1a242ad685a2668357394,0.5940446669516466,0.2458039,0.5863908476328297,0.25960429375869953
